target_date,selected_historical_year,selected_historical_date,selected_station_id,T_proj,R_proj,W_proj,T_hist,R_hist,W_hist,dT_norm,dR_norm,dW_norm,delta_D,rank
2035-11-29,2024,2024-11-29,06180,7.939542293548584,28.599777221679688,3.2077479362487793,3.7562499999999996,11.6875,3.254861111111111,0.160346,0.047932,0.004101,0.079748,1
2035-11-30,2022,2022-11-30,06180,8.294358253479004,13.821155548095703,5.151524543762207,4.335416666666666,13.25,4.711805555555555,0.151747,0.001619,0.038279,0.072668,1
2040-02-01,2021,2021-02-01,06180,-6.985198020935059,55.28247833251953,3.4428718090057373,0.6201388888888889,46.048611111111114,3.613888888888889,0.291513,0.02617,0.014888,0.128923,1
2040-02-02,2015,2015-02-02,06180,-8.311202049255371,57.27192687988281,3.6745638847351074,-1.1458333333333333,36.21527777777778,4.132638888888889,0.274649,0.059677,0.039877,0.139726,1
2040-02-03,2018,2018-02-03,06180,-6.263216018676758,41.258331298828125,1.5826267004013062,-2.1993055555555556,13.145833333333334,3.7548611111111114,0.15577,0.079674,0.1891,0.14294,1
2040-02-04,2023,2023-02-04,06180,-5.923628807067871,59.475006103515625,3.475961446762085,-1.0833333333333333,83.89583333333333,4.122695035460993,0.185529,0.069212,0.0563,0.111865,1
2040-02-05,2021,2021-02-05,06180,-3.3799686431884766,37.309776306152344,8.3338623046875,-4.590277777777778,40.951388888888886,5.817361111111111,0.046391,0.010321,0.219069,0.087374,1
2040-02-06,2017,2017-02-06,06180,0.5577468872070312,14.230134963989258,6.500143527984619,1.1902777777777778,18.0,6.352083333333334,0.024245,0.010684,0.012889,0.01677,1
2040-02-07,2025,2025-02-07,06180,1.4380229711532593,11.20264720916748,6.842238903045654,2.1402777777777775,34.770833333333336,5.90625,0.026918,0.066795,0.081481,0.05525,1
2040-02-08,2024,2024-02-08,06180,1.2938851118087769,63.96074676513672,5.280735969543457,1.4243055555555555,54.638888888888886,4.935416666666667,0.004999,0.026419,0.030061,0.018944,1
2040-02-09,2024,2024-02-09,06180,1.3866709470748901,28.096004486083984,8.147019386291504,0.44513888888888886,14.131944444444445,8.530555555555557,0.036089,0.039576,0.033388,0.036325,1
2040-02-10,2020,2020-02-10,06180,4.306559085845947,36.305145263671875,7.505321979522705,5.829166666666667,36.861111111111114,8.225000000000001,0.058362,0.001576,0.06265,0.042612,1
2040-02-11,2016,2016-02-11,06180,4.092300891876221,69.90741729736328,2.959713935852051,2.773611111111111,33.166666666666664,2.3131944444444446,0.050546,0.104128,0.056282,0.068341,1
2040-02-12,2024,2024-02-12,06180,4.756145000457764,17.52967643737793,3.9369254112243652,1.8909722222222223,23.729166666666668,3.4000000000000004,0.109822,0.01757,0.046741,0.063222,1
2040-02-13,2020,2020-02-13,06180,4.025305271148682,50.040321350097656,5.217354774475098,4.0680555555555555,69.82638888888889,4.977083333333334,0.001639,0.056076,0.020916,0.023753,1
2040-02-14,2024,2024-02-14,06180,2.881528854370117,31.022037506103516,2.9463207721710205,4.065277777777777,27.98611111111111,3.5083333333333333,0.045373,0.008604,0.048925,0.035408,1
2040-02-15,2023,2023-02-15,06180,1.3627443313598633,20.154762268066406,4.652042388916016,3.2416666666666667,21.28472222222222,3.4118055555555555,0.072019,0.003202,0.107967,0.062158,1
2040-02-16,2018,2018-02-16,06180,1.1137596368789673,22.52103614807129,5.749127388000488,2.751048951048951,54.291666666666664,5.742657342657342,0.062757,0.090042,0.000563,0.052285,1
2040-02-17,2018,2018-02-17,06180,0.47460484504699707,57.51730728149414,2.5027899742126465,2.2750000000000004,43.05555555555556,2.1909722222222223,0.069009,0.040986,0.027145,0.048043,1
2040-02-18,2025,2025-02-18,06180,-1.3124922513961792,44.74448013305664,4.829994201660156,-3.5963636363636367,33.166666666666664,3.2363636363636363,0.087541,0.032813,0.138731,0.08648,1
2040-02-19,2015,2015-02-19,06180,-3.11698317527771,44.07238006591797,7.079813003540039,3.0590277777777777,45.076388888888886,6.285416666666666,0.236727,0.002845,0.069155,0.116291,1
2040-02-20,2016,2016-02-20,06180,-3.2439208030700684,59.33295440673828,8.764406204223633,3.1597222222222223,11.67361111111111,8.004861111111111,0.245452,0.135073,0.066121,0.158539,1
2040-02-21,2022,2022-02-21,06180,1.3330801725387573,62.5606689453125,10.132299423217773,4.879861111111111,25.375886524822697,10.625694444444445,0.135949,0.105386,0.042952,0.098881,1
2040-02-22,2016,2016-02-22,06180,4.924890995025635,44.984962463378906,8.339004516601562,4.747222222222223,82.97916666666667,7.420138888888889,0.00681,0.10768,0.07999,0.059025,1
2040-02-23,2016,2016-02-23,06180,4.71232271194458,61.12321472167969,6.671745300292969,4.261805555555556,70.22916666666667,6.7243055555555555,0.017268,0.025807,0.004576,0.016022,1
2040-02-24,2024,2024-02-24,06180,3.1747045516967773,109.3087158203125,4.902332305908203,4.736111111111111,98.23611111111111,4.172222222222222,0.059849,0.031381,0.063558,0.052421,1
2040-02-25,2016,2016-02-25,06180,2.048279285430908,74.48849487304688,4.192575454711914,2.1041666666666665,82.01388888888889,5.304166666666666,0.002142,0.021328,0.096768,0.036286,1
2040-02-26,2020,2020-02-26,06180,1.9038207530975342,44.72792434692383,4.712676048278809,2.1319444444444446,32.833333333333336,4.477777777777778,0.008744,0.033711,0.020449,0.019745,1
2040-02-27,2021,2021-02-27,06180,4.503727912902832,111.35690307617188,4.748240947723389,4.284722222222222,109.34722222222223,3.595833333333333,0.008395,0.005696,0.100321,0.035163,1
2040-02-28,2024,2024-02-28,06180,4.374215602874756,55.11520767211914,4.76443338394165,3.7006944444444443,53.18055555555556,4.326388888888889,0.025816,0.005483,0.038133,0.023411,1
2040-02-29,2020,2020-02-29,06180,3.931216239929199,60.91698455810547,5.486848831176758,4.762499999999999,14.75,6.791666666666667,0.031863,0.130843,0.113589,0.086075,1
2041-12-01,2023,2023-12-01,06180,-2.9944913387298584,33.282466888427734,5.852630138397217,-1.06875,17.23611111111111,4.588194444444444,0.073814,0.045477,0.110073,0.076191,1
2041-12-02,2023,2023-12-02,06180,-2.352360963821411,31.559490203857422,2.802797555923462,-1.7361111111111112,14.20138888888889,3.6937499999999996,0.023621,0.049195,0.07756,0.047475,1
2041-12-03,2017,2017-12-03,06180,5.849864482879639,3.9458529949188232,6.370193958282471,3.8645833333333335,10.67361111111111,6.266666666666667,0.076096,0.019067,0.009012,0.038862,1
2041-12-04,2019,2019-12-04,06180,8.965361595153809,4.830815315246582,4.462641716003418,6.953846153846154,8.395833333333334,4.7734265734265735,0.077102,0.010104,0.027055,0.041988,1
2041-12-05,2020,2020-12-05,06180,7.789841175079346,7.559161186218262,4.185665607452393,5.486111111111111,14.17361111111111,4.684722222222223,0.088302,0.018746,0.043444,0.053978,1
2041-12-06,2017,2017-12-06,06180,9.120238304138184,16.1750431060791,8.900601387023926,8.161111111111111,6.131944444444445,8.252777777777778,0.036763,0.028463,0.056395,0.040163,1
2041-12-07,2017,2017-12-07,06180,6.54918909072876,13.0860013961792,10.948999404907227,6.498611111111111,8.597222222222221,9.243055555555555,0.001939,0.012722,0.148508,0.049144,1
2041-12-08,2020,2020-12-08,06180,4.1429853439331055,23.99245262145996,3.9324657917022705,5.738888888888889,2.7569444444444446,4.873611111111111,0.061171,0.060184,0.08193,0.067103,1
2041-12-09,2022,2022-12-09,06180,2.087292432785034,12.759608268737793,2.7788476943969727,0.18125000000000002,15.375,3.7777777777777777,0.073059,0.007412,0.08696,0.057535,1
2041-12-10,2024,2024-12-10,06180,5.367557048797607,9.441084861755371,3.9550373554229736,2.1187500000000004,8.979166666666666,2.9180555555555556,0.124527,0.001309,0.090273,0.077285,1
2041-12-11,2016,2016-12-11,06180,6.368206024169922,9.419844627380371,3.391047954559326,7.001388888888889,10.368055555555555,4.788888888888889,0.02427,0.002687,0.121686,0.04702,1
2041-12-12,2019,2019-12-12,06180,6.762051582336426,13.40106201171875,3.9282476902008057,4.710416666666666,11.152777777777779,3.520138888888889,0.078639,0.006372,0.035527,0.044025,1
2041-12-13,2021,2021-12-13,06180,6.8169708251953125,6.029747486114502,5.331675052642822,6.402777777777778,7.916666666666667,3.2777777777777777,0.015876,0.005348,0.178798,0.061594,1
2041-12-14,2020,2020-12-14,06180,7.5585408210754395,8.335497856140137,5.647517204284668,5.571527777777778,5.388888888888889,6.665972222222222,0.076162,0.008351,0.08866,0.059568,1
2041-12-15,2024,2024-12-15,06180,6.650728702545166,19.288593292236328,6.979133605957031,5.967361111111111,13.11111111111111,6.7034722222222225,0.026194,0.017508,0.023997,0.022929,1
2041-12-16,2024,2024-12-16,06180,4.820875644683838,14.345861434936523,9.69476318359375,9.554166666666667,12.405594405594405,9.429166666666667,0.181428,0.005499,0.023121,0.081157,1
2041-12-17,2023,2023-12-17,06180,5.380716800689697,6.616210460662842,9.646736145019531,8.474305555555555,4.104166666666667,8.63263888888889,0.118578,0.007119,0.08828,0.076051,1
2041-12-18,2019,2019-12-18,06180,5.422970294952393,5.804358959197998,6.525515079498291,6.336805555555555,29.729166666666668,6.568055555555556,0.035027,0.067806,0.003703,0.035464,1
2041-12-19,2023,2023-12-19,06180,5.755800724029541,1.7018935680389404,4.072422981262207,6.688194444444445,3.798611111111111,4.863194444444444,0.035739,0.005942,0.068839,0.03673,1
2041-12-20,2017,2017-12-20,06180,3.9351961612701416,3.8086283206939697,1.8781882524490356,4.466433566433567,7.0,3.6545454545454548,0.020362,0.009045,0.154638,0.05725,1
2041-12-21,2022,2022-12-21,06180,4.048247814178467,6.075732231140137,1.4705054759979248,5.004166666666666,9.020833333333334,4.063888888888889,0.03664,0.008347,0.225762,0.084889,1
2041-12-22,2021,2021-12-22,06180,2.605541467666626,8.012890815734863,2.293674945831299,2.5340277777777778,5.354166666666667,3.0520833333333335,0.002741,0.007535,0.066022,0.023164,1
2041-12-23,2020,2020-12-23,06180,4.219520092010498,10.929640769958496,2.4882681369781494,3.9895833333333335,19.36111111111111,3.270802919708029,0.008814,0.023896,0.068122,0.031131,1
2041-12-24,2020,2020-12-24,06180,3.8392956256866455,2.076265335083008,4.980335235595703,3.5493055555555557,10.98611111111111,5.429166666666666,0.011115,0.025252,0.039072,0.023743,1
2041-12-25,2019,2019-12-25,06180,2.00649356842041,9.306218147277832,2.83663010597229,4.697222222222222,10.895833333333334,2.5042253521126763,0.103136,0.004505,0.028937,0.051287,1
2041-12-26,2019,2019-12-26,06180,3.57871150970459,9.372023582458496,2.4551596641540527,3.584027777777778,10.854166666666666,3.6395833333333334,0.000204,0.004201,0.103108,0.032274,1
2041-12-27,2024,2024-12-27,06180,4.106042861938477,8.99595832824707,1.860027551651001,5.418749999999999,6.006944444444445,2.0881944444444445,0.050316,0.008471,0.019863,0.028627,1
2041-12-28,2017,2017-12-28,06180,2.8836734294891357,9.884650230407715,3.302743434906006,4.079861111111111,10.319444444444445,3.7125000000000004,0.04585,0.001232,0.035671,0.029411,1
2041-12-29,2019,2019-12-29,06180,0.8315901160240173,7.599226474761963,5.87420654296875,2.8604166666666666,10.70138888888889,5.750694444444445,0.077765,0.008792,0.010752,0.036969,1
2041-12-30,2017,2017-12-30,06180,1.701093077659607,3.931426525115967,7.665287017822266,2.9180555555555556,2.6597222222222223,6.831944444444445,0.046646,0.003604,0.072545,0.041503,1
2041-12-31,2017,2017-12-31,06180,0.14911220967769623,8.263785362243652,4.6182050704956055,4.4625,5.861111111111111,4.675000000000001,0.165333,0.006809,0.004944,0.069659,1
2050-04-01,2020,2020-04-01,06180,5.497687339782715,20.550418853759766,10.098687171936035,6.35,81.84722222222223,6.841666666666667,0.032669,0.173723,0.283534,0.150245,1
2050-04-02,2020,2020-04-02,06180,6.062007427215576,20.88506317138672,9.505870819091797,6.563888888888889,65.74305555555556,8.672222222222222,0.019237,0.127133,0.072572,0.067606,1
2050-04-03,2016,2016-04-03,06180,5.565359592437744,22.53863525390625,3.1213629245758057,7.7020833333333325,66.65972222222223,2.4375,0.081901,0.125045,0.059532,0.088134,1
2050-04-04,2024,2024-04-04,06180,5.036152362823486,33.9818000793457,2.374497652053833,4.826388888888889,28.631944444444443,6.546527777777778,0.00804,0.015162,0.363188,0.116721,1
2050-04-05,2018,2018-04-05,06180,6.255985736846924,93.28901672363281,3.8614511489868164,6.225694444444445,86.20138888888889,6.207638888888889,0.001161,0.020087,0.204243,0.067764,1
2050-04-06,2016,2016-04-06,06180,7.9962286949157715,43.01319885253906,2.902743339538574,8.070138888888888,65.04861111111111,6.704166666666667,0.002833,0.062451,0.330926,0.119146,1
2050-04-07,2023,2023-04-07,06180,5.4444098472595215,59.986602783203125,2.9594979286193848,4.284027777777777,120.90277777777777,4.020833333333333,0.044478,0.172644,0.092393,0.097302,1
2050-04-08,2020,2020-04-08,06180,5.449216365814209,209.31370544433594,2.108725070953369,8.472916666666666,205.6875,3.2638297872340423,0.115899,0.010277,0.100556,0.079609,1
2050-04-09,2016,2016-04-09,06180,6.411187171936035,113.88616943359375,5.355186462402344,5.867361111111111,126.60416666666667,2.7706293706293708,0.020845,0.036044,0.224994,0.086649,1
2050-04-10,2016,2016-04-10,06180,8.686753273010254,131.2298126220703,2.6561989784240723,6.265972222222222,157.15277777777777,2.4604166666666667,0.092789,0.073469,0.017043,0.064269,1
2050-04-11,2023,2023-04-11,06180,9.679193496704102,80.7273178100586,2.830922842025757,7.353472222222223,70.26388888888889,4.238194444444444,0.089145,0.029655,0.122507,0.081307,1
2050-04-12,2016,2016-04-12,06180,10.037206649780273,101.33621978759766,3.374563694000244,7.695138888888888,155.8125,3.818055555555555,0.089772,0.154393,0.038607,0.093809,1
2050-04-13,2016,2016-04-13,06180,8.588688850402832,96.3191146850586,4.302743434906006,7.499305555555556,108.00694444444444,3.310416666666667,0.041756,0.033125,0.086385,0.052555,1
2050-04-14,2018,2018-04-14,06180,8.539923667907715,173.4638671875,3.82179856300354,8.441666666666666,148.43055555555554,4.2131944444444445,0.003766,0.070948,0.034072,0.033012,1
2050-04-15,2024,2024-04-15,06180,8.903285026550293,224.09039306640625,4.778106689453125,7.025,200.53472222222223,4.9625,0.071995,0.06676,0.016052,0.053642,1
2050-04-16,2022,2022-04-16,06180,9.400127410888672,219.67893981933594,2.8028478622436523,6.533333333333333,246.66666666666666,2.4895833333333335,0.109885,0.076487,0.027271,0.075081,1
2050-04-17,2021,2021-04-17,06180,8.335711479187012,130.57763671875,3.6745638847351074,8.983333333333333,148.75694444444446,3.7922535211267605,0.024823,0.051523,0.010245,0.02846,1
2050-04-18,2020,2020-04-18,06180,7.542075157165527,216.91995239257812,2.902743339538574,7.593706293706294,214.08333333333334,3.5433566433566432,0.001979,0.008039,0.055767,0.019934,1
2050-04-19,2015,2015-04-19,06180,7.291026592254639,224.6370086669922,3.1749513149261475,8.310416666666667,241.8125,3.4874125874125874,0.039073,0.048678,0.027201,0.038393,1
2050-04-20,2017,2017-04-20,06180,9.605667114257812,169.74838256835938,5.386646270751953,6.375694444444445,157.24305555555554,6.069444444444445,0.123805,0.035442,0.05944,0.077987,1
2050-04-21,2020,2020-04-21,06180,11.546552658081055,136.21661376953125,2.68544864654541,9.715972222222222,256.7916666666667,2.90625,0.070166,0.341725,0.019221,0.136351,1
2050-04-22,2020,2020-04-22,06180,14.046030044555664,173.76202392578125,2.861983299255371,9.877083333333333,263.40277777777777,2.588888888888889,0.159796,0.254053,0.023774,0.147267,1
2050-04-23,2023,2023-04-23,06180,11.568648338317871,83.05677032470703,3.7140040397644043,10.117361111111112,105.52083333333333,3.4166666666666665,0.055628,0.063666,0.025884,0.049116,1
2050-04-24,2020,2020-04-24,06180,9.29984188079834,208.27740478515625,2.963322162628174,10.958333333333334,251.40277777777777,4.042361111111111,0.06357,0.122223,0.093934,0.090275,1
2050-04-25,2020,2020-04-25,06180,9.567822456359863,210.13853454589844,3.330922842025757,9.847222222222221,239.71527777777777,4.4326388888888895,0.010709,0.083824,0.095908,0.058203,1
2050-04-26,2020,2020-04-26,06180,12.56701374053955,179.345458984375,3.697272300720215,8.436805555555557,190.9375,2.8151079136690647,0.158311,0.032853,0.076795,0.096219,1
2050-04-27,2018,2018-04-27,06180,14.994423866271973,237.41818237304688,5.190025329589844,10.070138888888888,167.23611111111111,5.603472222222222,0.188748,0.198905,0.035992,0.145968,1
2050-04-28,2024,2024-04-28,06180,16.909805297851562,255.04359436035156,5.597891807556152,13.24861111111111,258.75,6.0680555555555555,0.140334,0.010504,0.040929,0.071564,1
2050-04-29,2024,2024-04-29,06180,18.02536392211914,242.2820587158203,4.117931842803955,11.715972222222222,265.88194444444446,3.9972222222222222,0.24184,0.066885,0.010508,0.119954,1
2050-04-30,2024,2024-04-30,06180,18.308330535888672,266.4632873535156,4.462828159332275,13.448611111111111,256.3541666666667,5.668055555555556,0.186274,0.028651,0.104919,0.11458,1
2050-05-01,2024,2024-05-01,06180,17.241239547729492,230.80392456054688,3.159102439880371,15.049999999999999,291.7083333333333,6.246527777777778,0.08399,0.172611,0.26877,0.166011,1
2050-05-02,2022,2022-05-02,06180,18.130290985107422,268.773193359375,2.5510425567626953,10.773611111111112,258.77777777777777,4.574999999999999,0.281982,0.028328,0.176192,0.174149,1
2050-05-03,2024,2024-05-03,06180,17.9032039642334,271.477783203125,2.7989141941070557,14.590972222222222,267.7638888888889,5.668749999999999,0.126958,0.010526,0.249828,0.128889,1
2050-05-04,2022,2022-05-04,06180,14.89838695526123,267.9882507324219,3.659102439880371,9.422916666666667,262.4583333333333,3.7319444444444443,0.209875,0.015673,0.006341,0.090554,1
2050-05-05,2018,2018-05-05,06180,13.898001670837402,274.93865966796875,2.335145950317383,10.93888888888889,300.40277777777777,2.124087591240876,0.113423,0.072169,0.018373,0.072532,1
2050-05-06,2022,2022-05-06,06180,12.334844589233398,195.1885528564453,4.05865478515625,12.29375,171.19444444444446,4.058333333333334,0.001575,0.068002,2.8e-05,0.021039,1
2050-05-07,2020,2020-05-07,06180,10.130997657775879,246.14524841308594,3.4591023921966553,11.647916666666667,287.71527777777777,4.5055555555555555,0.058144,0.117815,0.091097,0.085931,1
2050-05-08,2020,2020-05-08,06180,10.513378143310547,238.79002380371094,2.9943835735321045,12.008333333333333,239.72916666666666,4.260416666666667,0.057302,0.002662,0.110212,0.056783,1
2050-05-09,2019,2019-05-09,06180,8.754609107971191,146.2410125732422,3.7914247512817383,10.480555555555556,170.80555555555554,5.373611111111111,0.066156,0.069619,0.137734,0.088668,1
2050-05-10,2019,2019-05-10,06180,9.204248428344727,226.16445922851562,4.346384525299072,9.35763888888889,139.95833333333334,3.9479166666666665,0.005879,0.244319,0.034688,0.086054,1
2050-05-11,2019,2019-05-11,06180,9.280413627624512,247.52133178710938,2.2510478496551514,9.223611111111111,327.9861111111111,3.7847222222222223,0.002177,0.228048,0.133511,0.109339,1
2050-05-12,2018,2018-05-12,06180,10.065353393554688,235.06129455566406,2.3696837425231934,13.433333333333334,234.875,2.1887323943661974,0.129095,0.000528,0.015752,0.056522,1
2050-05-13,2017,2017-05-13,06180,10.694021224975586,252.4443817138672,1.6869531869888306,12.741666666666667,248.56944444444446,4.459722222222222,0.078487,0.010982,0.241378,0.107103,1
2050-05-14,2019,2019-05-14,06180,11.05744743347168,310.3081970214844,2.5315561294555664,10.010416666666666,292.05555555555554,2.4445255474452554,0.040133,0.05173,0.007576,0.033845,1
2050-05-15,2017,2017-05-15,06180,10.919580459594727,205.58004760742188,4.0501389503479,12.614583333333334,173.42361111111111,2.674125874125874,0.06497,0.091135,0.119786,0.089264,1
2050-05-16,2021,2021-05-16,06180,10.858067512512207,241.13290405273438,3.4591023921966553,10.838888888888889,207.76388888888889,3.566666666666667,0.000735,0.094572,0.009364,0.031475,1
2050-05-17,2021,2021-05-17,06180,10.676925659179688,259.8621826171875,4.272396564483643,11.602083333333333,266.5138888888889,3.734722222222222,0.035461,0.018852,0.046806,0.033882,1
2050-05-18,2022,2022-05-18,06180,10.762064933776855,287.9486999511719,4.902743339538574,12.28125,274.59027777777777,5.999305555555555,0.058231,0.037859,0.095459,0.063288,1
2050-05-19,2015,2015-05-19,06180,11.35079574584961,324.89752197265625,5.509791374206543,10.883333333333333,234.33333333333334,5.808333333333334,0.017918,0.256671,0.025989,0.091965,1
2050-05-20,2015,2015-05-20,06180,12.92474365234375,314.8951416015625,4.197166919708252,10.640972222222222,283.43055555555554,4.555555555555555,0.087537,0.089175,0.031199,0.071127,1
2050-05-21,2020,2020-05-21,06180,12.375466346740723,321.3861389160156,2.377455949783325,12.131944444444445,287.8333333333333,3.7055555555555557,0.009334,0.095093,0.115615,0.066946,1
2050-05-22,2018,2018-05-22,06180,12.513517379760742,330.7973327636719,3.1002261638641357,15.25486111111111,315.8611111111111,2.3694444444444445,0.105076,0.042331,0.063617,0.073815,1
2050-05-23,2017,2017-05-23,06180,13.045280456542969,322.24395751953125,2.083961009979248,14.976388888888888,278.3611111111111,2.7944444444444443,0.07402,0.12437,0.06185,0.085474,1
2050-05-24,2023,2023-05-24,06180,12.281944274902344,137.3207244873047,2.2795767784118652,14.17013888888889,193.43055555555554,2.2319444444444443,0.072375,0.159023,0.004147,0.077901,1
2050-05-25,2020,2020-05-25,06180,13.005449295043945,201.02699279785156,3.330922842025757,13.302777777777777,244.11805555555554,3.473611111111111,0.011397,0.122126,0.012421,0.044923,1
2050-05-26,2016,2016-05-26,06180,12.309075355529785,159.20645141601562,1.8044793605804443,12.912500000000001,125.875,2.6375,0.023129,0.094466,0.072517,0.059347,1
2050-05-27,2021,2021-05-27,06180,12.96491813659668,156.31532287597656,2.167046070098877,11.477083333333333,118.96527777777777,2.838461538461538,0.057029,0.105855,0.058449,0.072103,1
2050-05-28,2015,2015-05-28,06180,11.970288276672363,137.71197509765625,4.789257526397705,11.315972222222221,160.75694444444446,5.764583333333333,0.02508,0.065312,0.084905,0.055097,1
2050-05-29,2022,2022-05-29,06180,13.158808708190918,220.88214111328125,3.0869460105895996,13.243055555555555,152.60416666666666,2.8944444444444444,0.003229,0.193509,0.016758,0.064372,1
2050-05-30,2022,2022-05-30,06180,14.05817985534668,130.84881591796875,2.9591023921966553,11.961805555555555,126.625,3.0104166666666665,0.080354,0.011971,0.004467,0.037073,1
2050-05-31,2016,2016-05-31,06180,16.625286102294922,183.6812286376953,3.358506917953491,19.145833333333332,183.17361111111111,4.4743055555555555,0.096613,0.001439,0.097134,0.068217,1
